"CRN","Title","Days","Time","Students","Date","Location"
"42665","Opposition and Self-Research","U","09:00 am-11:00 am","11","10/16-10/16","<abbr title=""To Be Announced"">TBA</abbr>"
"42666","Grassroots &amp; Voter Targeting","U","12:00 pm-02:00 pm","13","10/16-10/16","KA 163"
"42667","Capstone in Public Leadership","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","10/16-12/16","ONL ONL"
"42655","American Democracy Overview","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","16","08/13-08/26","ONL ONL"
"42661","Political Law:Campaign Finance","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","13","08/13-08/26","ONL ONL"
"40004","Public Speaking","M","08:00 am-09:05 am","22","08/23-12/05","ED 302"
"42128","Public Speaking","M","09:15 am-10:20 am","22","08/23-12/05","ED 310"
"40005","Public Speaking","MWF","09:15 am-10:20 am","22","08/23-12/07","LM 346A"
"40006","Public Speaking","MWF","10:30 am-11:35 am","22","08/23-12/07","LM 346A"
"40007","Public Speaking","M","10:30 am-11:35 am","22","08/23-12/05","RMT RMT"
"40008","Public Speaking","MWF","11:45 am-12:50 pm","22","08/23-12/07","LM 346A"
"40021","Public Speaking","MWF","11:45 am-12:50 pm","22","08/23-12/07","LM 345"
"40010","Public Speaking","MWF","01:00 pm-02:05 pm","22","08/23-12/07","ED 308"
"40011","Public Speaking","MWF","01:00 pm-02:05 pm","22","08/23-12/07","LM 241B"
"40012","Public Speaking","MWF","02:15 pm-03:20 pm","22","08/23-12/07","LM 352"
"40013","Public Speaking","MWF","02:15 pm-03:20 pm","22","08/23-12/07","ED 308"
"40014","Public Speaking","M","04:45 pm-06:25 pm","22","08/23-12/05","LM 358"
"40015","Public Speaking","M","04:45 pm-06:25 pm","22","08/23-12/05","RMT RMT"
"40016","Public Speaking","TR","08:00 am-09:45 am","21","08/23-12/06","LM 140"
"40017","Public Speaking","TR","09:55 am-11:40 am","22","08/23-12/06","LM 140"
"40018","Public Speaking","TR","12:45 pm-02:30 pm","22","08/23-12/06","LM 141A"
"40019","Public Speaking","TR","02:40 pm-04:25 pm","22","08/23-12/06","ED 306"
"40020","Public Speaking","T","09:55 am-11:40 am","21","08/23-12/06","ED 104"
"42136","Public Speaking","M","06:30 pm-08:15 pm","22","08/23-12/05","LM 241A"
"42137","Public Speaking","M","04:45 pm-06:25 pm","21","08/23-12/05","LM 346A"
"42138","Public Speaking","T","12:45 pm-02:30 pm","22","08/23-12/06","LME 1225"
"42139","Public Speaking","M","06:30 pm-08:15 pm","20","08/23-12/05","RMT RMT"
"42140","Public Speaking","M","09:15 am-10:20 am","22","08/23-12/05","RMT RMT"
"42141","Public Speaking","M","06:30 pm-08:15 pm","22","08/23-12/05","LM 344"
"42142","Public Speaking","MWF","10:30 am-11:35 am","22","08/23-12/07","LM 352"
"42143","Public Speaking","MWF","11:45 am-12:50 pm","22","08/23-12/07","LM 352"
"42239","Public Speaking","MWF","11:45 am-12:50 pm","22","08/23-12/07","LM 350"
"40022","Argumentation and Debate","MWF","10:30 am-11:35 am","22","08/23-12/07","LM 344"
"40023","Argumentation and Debate","M","04:45 pm-06:25 pm","21","08/23-12/05","LM 344"
"40024","Introduction to Composition","MWF","08:00 am-09:05 am","17","08/23-12/07","ED 102"
"40025","Introduction to Composition","MWF","09:15 am-10:20 am","18","08/23-12/07","ED 102"
"40026","Intro to Composition Intensive","T","09:55 am-11:40 am","14","08/23-12/06","ED 010"
"40027","Written Communication I","M","08:00 am-09:05 am","22","08/23-12/05","RMT RMT"
"40028","Written Communication I","MWF","09:15 am-10:20 am","22","08/23-12/07","LM 141B"
"40029","Written Communication I","M","09:15 am-10:20 am","22","08/23-12/05","RMT RMT"
"40030","Written Communication I","MWF","10:30 am-11:35 am","22","08/23-12/07","LM 141B"
"40031","Written Communication I","M","10:30 am-11:35 am","22","08/23-12/05","ED 308"
"40032","Written Communication I","M","11:45 am-12:50 pm","22","08/23-12/05","ED 308"
"40033","Written Communication I","M","01:00 pm-02:05 pm","23","08/23-12/05","LM 346A"
"40035","Written Communication I","M","02:15 pm-03:20 pm","22","08/23-12/05","ED 302"
"40036","Written Communication I","M","03:30 pm-04:35 pm","22","08/23-12/05","LM 241A"
"40037","Written Communication I","MW","04:45 pm-06:25 pm","22","08/23-12/07","LM 244A"
"40038","Written Communication I","TR","06:30 pm-08:15 pm","22","08/23-12/06","LM 245"
"40039","Written Communication I","TR","09:55 am-11:40 am","22","08/23-12/06","ED 309"
"40041","Written Communication I","T","02:40 pm-04:25 pm","22","08/23-12/06","RMT RMT"
"42541","Written Communication I","MW","11:45 am-12:50 pm","22","08/23-12/07","ED 307"
"40044","Written Communication I","T","12:45 pm-02:30 pm","22","08/23-12/06","RMT RMT"
"40045","Written Communication I","M","11:45 am-12:50 pm","22","08/23-12/05","RMT RMT"
"40047","Written Communication I","MWF","02:15 pm-03:20 pm","22","08/23-12/07","LM 350"
"40048","Written Communication I","T","08:00 am-09:45 am","21","08/23-12/06","LM 141B"
"40049","Written Communication I","MWF","03:30 pm-04:35 pm","21","08/23-12/07","LM 350"
"40050","Written Communication I","M","10:30 am-11:35 am","22","08/23-12/05","ED 310"
"42144","Written Communication I","T","09:55 am-11:40 am","22","08/23-12/06","RMT RMT"
"40052","Written Communication I","M","01:00 pm-02:05 pm","22","08/23-12/05","RMT RMT"
"42340","Written Communication I","MW","01:00 pm-02:05 pm","22","08/23-12/07","ED 006"
"42459","Written Communication I","T","02:40 pm-04:25 pm","22","08/23-12/06","LM 343"
"42606","Written Communication I","M","10:30 am-11:35 am","22","08/23-12/05","RMT RMT"
"42608","Written Communication I","MWF","02:15 pm-03:20 pm","22","08/23-12/07","ED 306"
"42625","Written Communication I","T","04:35 pm-06:20 pm","22","08/23-12/06","LM 346B"
"42745","Written Communication I","M","04:45 pm-06:25 pm","22","08/23-12/15","RMT RMT"
"40053","Written Comm I Intensive","T","09:55 am-11:40 am","18","08/23-12/06","ED 310"
"40054","Written Comm I Intensive","TW","08:00 am-09:45 am","18","08/23-12/07","RMT RMT"
"40055","Written Comm I Intensive","TWR","12:45 pm-02:30 pm","18","08/23-12/07","ED 010"
"42150","Written Comm I Intensive","MF","09:55 am-11:35 am","17","08/23-12/05","ED 010"
"42151","Written Comm I Intensive","MF","01:40 pm-03:20 pm","18","08/23-12/05","ED 010"
"42338","Written Comm I Intensive","MF","11:45 am-01:25 pm","18","08/23-12/05","LM 351"
"42457","Written Comm I Intensive","TR","02:40 pm-04:25 pm","18","08/23-12/06","ED 010"
"42612","Written Comm I Intensive","T","12:45 pm-02:30 pm","18","08/23-12/06","ED 103"
"40058","Public Spkng/Health Profession","MWF","09:15 am-10:20 am","22","08/23-12/07","LM 343"
"42145","Written Communication II","M","08:00 am-09:05 am","19","08/23-12/05","ED 308"
"40059","Written Communication II","M","09:15 am-10:20 am","22","08/23-12/05","ED 308"
"40062","Written Communication II","MWF","02:15 pm-03:20 pm","22","08/23-12/07","LM 363"
"40063","Written Communication II","MWF","03:30 pm-04:35 pm","22","08/23-12/07","LM 363"
"40064","Written Communication II","T","12:45 pm-02:30 pm","22","08/23-12/06","LM 345"
"42754","Written Communication II","T","04:35 pm-06:20 pm","22","08/23-12/15","LM 365"
"40065","MB Scholars: Wrtg/Spkg in Cmty","MWF","11:45 am-02:05 pm","17","08/23-12/07","LME 1223"
"40067","Written &amp; Oral Communication","M","11:45 am-12:50 pm","22","08/23-12/05","ED 310"
"40068","Written &amp; Oral Communication","M","06:30 pm-08:15 pm","22","08/23-12/05","LM 358"
"42455","Written &amp; Oral Communication","MWF","02:15 pm-03:30 pm","23","08/23-12/07","ED 203"
"40077","FYS: Sports Talk","MWF","10:30 am-11:35 am","19","08/23-12/07","LM 345"
"40078","FYS: New Media/You Media","MWF","02:15 pm-03:20 pm","18","08/23-12/07","LM 346A"
"40080","FYS: Language and Power","TR","12:45 pm-02:30 pm","17","08/23-12/06","LM 346B"
"42146","FYS: Women, Rhetoric, &amp; Power","MWF","02:15 pm-03:20 pm","17","08/23-12/07","MH 129"
"40081","Writing in Psychology","T","08:00 am-09:45 am","22","08/23-12/06","RMT RMT"
"40082","Writing in Psychology","T","09:55 am-11:40 am","23","08/23-12/06","RMT RMT"
"40083","Writing in Psychology","T","02:40 pm-04:25 pm","23","08/23-12/06","ED 308"
"42721","Writing in Psychology","T","12:45 pm-02:30 pm","23","08/23-12/06","RMT RMT"
"40085","Academic Writing at USF","MWF","02:15 pm-03:20 pm","22","08/23-12/07","ED 006"
"40086","Academic Writing at USF","MWF","03:30 pm-04:35 pm","22","08/23-12/07","ED 006"
"40087","Academic Writing at USF","T","04:35 pm-06:20 pm","20","08/23-12/06","RMT RMT"
"42352","Academic Writing at USF","T","04:35 pm-06:20 pm","22","08/23-12/06","LM 343"
"42353","Academic Writing at USF","T","06:30 pm-08:15 pm","22","08/23-12/06","LM 343"
"42354","Academic Writing at USF","MWF","10:30 am-11:35 am","22","08/23-12/07","ED 102"
"42355","Academic Writing at USF","MWF","01:00 pm-02:05 pm","22","08/23-12/07","KA 211"
"40090","TYS: Writing about Human Right","T","12:45 pm-02:30 pm","17","08/23-12/06","RMT RMT"
"42148","TYS : Race, Media, and Pop Cul","M","04:45 pm-06:25 pm","17","08/23-12/05","RMT RMT"
"42149","Debate Practicum","TR","04:35 pm-06:20 pm","12","08/23-12/06","CO 314"
"40091","Business &amp; Technical Writing","MW","04:45 pm-06:25 pm","21","08/23-12/07","ED 102"
"40093","Business &amp; Technical Writing","T","12:45 pm-02:30 pm","22","08/23-12/06","LM 350"
"40094","Business &amp; Technical Writing","T","02:40 pm-04:25 pm","20","08/23-12/06","LM 350"
"40095","Rhet/Popular Culture","M","06:30 pm-08:15 pm","22","08/23-12/05","RMT RMT"
"40096","""Writing for a Real World"" Editing and Production Workshop","MW","04:45 pm-06:25 pm","7","08/23-12/07","GL 220"
"41051","Sacred Scripture","MWF","09:15 am-10:20 am","10","08/23-12/07","CO 314"
"41052","Ancient Philosophy","MWF","08:00 am-09:05 am","5","08/23-12/07","KA 367"
"41053","SYM:Power&amp;PersuasionJesuitArts","R","02:40 pm-04:25 pm","7","08/23-12/01","LM 350"
"41054","SYM: Manners and Etiquette","T","12:45 pm-02:30 pm","14","08/23-12/06","LM 152"
"41055","Freshman Symposium: Etiquette","T","06:30 pm-08:15 pm","14","08/23-12/06","LM 244A"
"41076","Intro to Sociology","TR","08:00 am-09:45 am","39","08/23-12/06","KA 267"
"41077","Intro to Sociology","TR","09:55 am-11:40 am","38","08/23-12/06","KA 267"
"41078","Intro to Sociology","MWF","10:30 am-11:35 am","40","08/23-12/07","KA 111"
"41079","Intro to Sociology","MWF","11:45 am-12:50 pm","39","08/23-12/07","KA 363"
"41080","Intro to Sociology","MW","06:30 pm-08:15 pm","40","08/23-12/07","KA 111"
"41081","Latinx/Chicanx Cult &amp; Soc","MWF","02:15 pm-03:20 pm","39","08/23-12/07","KA 167"
"41084","Writing in Sociology","MW","04:45 pm-06:25 pm","16","08/23-12/07","LM 355"
"41085","Writing in Sociology","TR","09:55 am-11:40 am","17","08/23-12/06","LM 358"
"41086","Global Inequalities and Social Justice","MWF","10:30 am-11:35 am","33","08/23-12/07","LM 244B"
"41087","Sociological Theory","TR","12:45 pm-02:30 pm","20","08/23-12/06","KA 211"
"41088","Research Methods","TR","08:00 am-09:45 am","19","08/23-12/06","ED 103"
"42244","Social Psychology","TR","08:00 am-09:45 am","3","08/23-12/06","LM 365"
"42245","Social Psychology","MWF","09:15 am-10:20 am","5","08/23-12/07","LM 355"
"41089","Sociology of Education","MWF","08:00 am-09:05 am","12","08/23-12/07","LM 244B"
"41090","Sex and Sexualities","MWF","02:15 pm-03:20 pm","30","08/23-12/07","ED 201"
"41091","Globalization and Soccer","TR","12:45 pm-02:30 pm","17","08/23-12/06","ED 308"
"41092","Politics and Society","MWF","11:45 am-12:50 pm","15","08/23-12/07","LM 244B"
"41093","Sociology of Law","TR","04:35 pm-06:20 pm","21","08/23-12/06","KA 263"
"41094","Criminology","MWF","01:00 pm-02:05 pm","26","08/23-12/07","KA 263"
"41095","Senior Thesis Workshop","M","06:30 pm-10:10 pm","11","08/23-12/05","CO 312"
"41096","Sociology Capstone Sem","MWF","10:30 am-11:35 am","8","08/23-12/07","CO 419"
"40681","First Semester Spanish","MWF","09:15 am-10:20 am","16","08/23-12/07","LM 350"
"40682","First Semester Spanish","MWF","10:30 am-11:35 am","17","08/23-12/07","LM 350"
"40683","First Semester Spanish","MWF","11:45 am-12:50 pm","16","08/23-12/07","LM 140"
"40684","First Semester Spanish","MWF","01:00 pm-02:05 pm","21","08/23-12/07","ED 309"
"40685","First Semester Spanish","MWF","02:15 pm-03:20 pm","15","08/23-12/07","ED 309"
"42460","First Semester Spanish","MWF","01:00 pm-02:05 pm","14","08/23-12/07","LM 344"
"42630","First Semester Spanish","MWF","08:00 am-09:05 am","10","08/23-12/07","KA 163"
"40705","Spanish 101 Language Practicum","T","09:30 am-10:20 am","8","09/19-11/23","RMT RMT"
"40706","Spanish 101 Language Practicum","T","10:30 am-11:20 am","10","09/19-11/23","RMT RMT"
"40707","Spanish 101 Language Practicum","T","11:30 am-12:20 pm","9","09/19-11/23","RMT RMT"
"40708","Spanish 101 Language Practicum","T","12:30 pm-01:20 pm","6","09/19-11/23","RMT RMT"
"40709","Spanish 101 Language Practicum","T","01:30 pm-02:20 pm","6","09/19-11/23","RMT RMT"
"40710","Spanish 101 Language Practicum","T","02:30 pm-03:20 pm","4","09/19-11/23","RMT RMT"
"40711","Spanish 101 Language Practicum","T","03:30 pm-04:20 pm","10","09/19-11/23","RMT RMT"
"40712","Spanish 101 Language Practicum","R","10:30 am-11:20 am","10","09/19-11/23","RMT RMT"
"40713","Spanish 101 Language Practicum","R","11:30 am-12:20 pm","10","09/19-11/23","ED 201"
"40714","Spanish 101 Language Practicum","R","12:30 pm-01:20 pm","3","09/19-11/23","RMT RMT"
"40715","Spanish 101 Language Practicum","R","01:30 pm-02:20 pm","6","09/19-11/23","RMT RMT"
"40716","Spanish 101 Language Practicum","R","02:30 pm-03:20 pm","8","09/19-11/23","RMT RMT"
"42631","Spanish 101 Language Practicum","T","12:00 pm-12:50 pm","9","09/19-11/23","RMT RMT"
"42668","Spanish 101 Language Practicum","R","12:00 pm-12:50 pm","11","09/19-11/23","RMT RMT"
"40686","Second Semester Spanish","MWF","09:15 am-10:20 am","23","08/23-12/07","LM 245"
"40687","Second Semester Spanish","MWF","10:30 am-11:35 am","18","08/23-12/07","LM 245"
"40688","Second Semester Spanish","MWF","11:45 am-12:50 pm","16","08/23-12/07","ED 309"
"40689","Second Semester Spanish","MWF","01:00 pm-02:05 pm","13","08/23-12/07","ED 307"
"40690","Second Semester Spanish","MWF","02:15 pm-03:20 pm","16","08/23-12/07","ED 307"
"40691","Second Semester Spanish","MWF","03:30 pm-04:35 pm","10","08/23-12/07","KA 263"
"40717","Spanish 102 Language Practicum","T","11:30 am-12:20 pm","11","09/19-11/23","RMT RMT"
"40718","Spanish 102 Language Practicum","T","12:30 pm-01:20 pm","10","09/19-11/23","RMT RMT"
"40719","Spanish 102 Language Practicum","T","01:30 pm-02:20 pm","11","09/19-11/23","RMT RMT"
"40720","Spanish 102 Language Practicum","T","02:30 pm-03:20 pm","11","09/19-11/23","RMT RMT"
"40721","Spanish 102 Language Practicum","T","03:30 pm-04:20 pm","11","09/19-11/23","RMT RMT"
"40722","Spanish 102 Language Practicum","T","04:30 pm-05:20 pm","8","09/19-11/23","RMT RMT"
"40723","Spanish 102 Language Practicum","T","05:30 pm-06:20 pm","9","09/19-11/23","RMT RMT"
"40724","Spanish 102 Language Practicum","W","01:30 pm-02:20 pm","10","09/19-11/23","RMT RMT"
"40725","Spanish 102 Language Practicum","W","02:30 pm-03:20 pm","3","09/19-11/23","RMT RMT"
"40726","Spanish 102 Language Practicum","W","03:30 pm-04:20 pm","9","09/19-11/23","RMT RMT"
"40727","Spanish 102 Language Practicum","R","04:30 pm-05:20 pm","3","09/19-11/23","RMT RMT"
"40692","Third Semester Spanish","TR","09:55 am-11:40 am","21","08/23-12/06","ED 302"
"40693","Third Semester Spanish","TR","12:45 pm-02:30 pm","18","08/23-12/06","ED 006"
"40694","Third Semester Spanish","T","04:35 pm-06:20 pm","15","08/23-12/06","ED 201"
"40695","Third Semester Spanish","TR","02:40 pm-04:25 pm","15","08/23-12/06","ED 006"
"40696","Third Semester Spanish","MWF","10:30 am-11:35 am","19","08/23-12/07","ED 306"
"40697","Third Semester Spanish","MWF","11:45 am-12:50 pm","22","08/23-12/07","ED 306"
"40700","Fourth Semester Spanish","T","02:40 pm-04:25 pm","15","08/23-12/06","ED 201"
"40701","Intersecciones Culturales","MWF","10:30 am-11:35 am","10","08/23-12/07","LM 140"
"40699","Span for Bilingual Students I","TR","12:45 pm-02:30 pm","22","08/23-12/06","ED 310"
"40702","Introducción a la Traducción","TR","12:45 pm-02:30 pm","11","08/23-12/06","ED 302"
"42815","Law School Immigration Clinic","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA "
"41056","Managing Sport in a Dynamic Environment","W","06:00 pm-10:00 pm","38","10/17-12/14","SFH 156"
"41057","Managing Sport in a Dynamic Environment","T","06:00 pm-10:00 pm","26","10/17-12/14","SJC 203"
"41058","Sport Economics &amp; Finance","T","06:00 pm-10:00 pm","25","08/23-10/11","SFH 529"
"41059","Strategic Management and Human Resources in Sport","W","06:00 pm-10:00 pm","39","08/24-10/12","SFH 156"
"41060","Strategic Management and Human Resources in Sport","T","06:00 pm-10:00 pm","26","08/23-10/11","SJC 203"
"41061","Accounting and Budgeting in Sport","W","06:00 pm-10:00 pm","38","11/02-12/08","SFH 154"
"41062","Accounting and Budgeting in Sport","T","06:00 pm-10:20 pm","24","11/01-12/13","SJC 202"
"41063","Internship in Sport Mgmt","M","06:00 pm-10:00 pm","37","10/03-10/03","SFH 156"
"41064","Internship in Sport Mgmt","M","06:00 pm-10:00 pm","24","09/26-09/26","SJC 203"
"41065","Internship in Sport Mgmt","R","06:00 pm-10:00 pm","95","08/11-12/15","TBA TBA"
"41066","Business Development and Sales in Sport","M","06:00 pm-10:00 pm","25","10/17-10/17","SFH 156"
"41067","Sport Marketing","W","06:00 pm-10:00 pm","37","09/06-10/26","SFH 154"
"41068","Sport Marketing","T","06:00 pm-10:00 pm","23","09/06-10/25","SJC 202"
"41069","Sport Bus. Research Project","M","06:00 pm-10:00 pm","4","09/20-12/13","SFH 448"
"42372","SpTp:DataInsightsSprtsBusiness","T","06:00 pm-10:00 pm","24","08/16-09/13","SFH 156"
"41072","SpTp:SportsAnalyticsforManagrs","T","06:00 pm-10:00 pm","26","09/20-10/25","SFH 451"
"41073","SpTp:Media&amp; the Sport Industry","T","06:00 pm-10:00 pm","1","09/20-10/25","SFH 156"
"41074","SpTp:SocMediaContent&amp;Analytics","T","06:00 pm-10:00 pm","24","11/01-12/13","SFH 451"
"42409","STU: Gonzaga in Florence","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","2","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42416","SIT: Australia: Sustainability","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
